,time,reward,age,days_since_joining,income,gender_F,gender_M,gender_O,min_spend_req,social,mobile,web,duration,discount,type_bogo,type_discount
107649,30,3.0,67,1110,82000.0,1,0,0,7,1,1,1,7,3,0,1
107651,516,3.0,67,1110,82000.0,1,0,0,7,1,1,1,7,3,0,1
107654,210,3.0,54,1398,83000.0,1,0,0,7,1,1,1,7,3,0,1
107660,624,3.0,33,1052,51000.0,1,0,0,7,1,1,1,7,3,0,1
107663,618,3.0,22,1544,51000.0,1,0,0,7,1,1,1,7,3,0,1
107667,510,3.0,55,1769,63000.0,0,1,0,7,1,1,1,7,3,0,1
107672,534,3.0,43,1378,68000.0,1,0,0,7,1,1,1,7,3,0,1
107679,552,3.0,78,855,74000.0,0,1,0,7,1,1,1,7,3,0,1
107684,558,3.0,84,983,82000.0,0,1,0,7,1,1,1,7,3,0,1
107686,618,3.0,84,983,82000.0,0,1,0,7,1,1,1,7,3,0,1
107690,558,3.0,52,858,94000.0,0,1,0,7,1,1,1,7,3,0,1
107693,84,3.0,75,1309,52000.0,1,0,0,7,1,1,1,7,3,0,1
107696,384,3.0,75,1309,52000.0,1,0,0,7,1,1,1,7,3,0,1
107699,18,3.0,55,1392,52000.0,1,0,0,7,1,1,1,7,3,0,1
107702,576,3.0,34,669,37000.0,0,1,0,7,1,1,1,7,3,0,1
107707,558,3.0,77,2058,63000.0,0,1,0,7,1,1,1,7,3,0,1
107712,186,3.0,60,1339,30000.0,0,1,0,7,1,1,1,7,3,0,1
107715,534,3.0,60,1339,30000.0,0,1,0,7,1,1,1,7,3,0,1
107718,480,3.0,67,1436,103000.0,1,0,0,7,1,1,1,7,3,0,1
107721,606,3.0,67,1436,103000.0,1,0,0,7,1,1,1,7,3,0,1
107726,438,3.0,51,868,80000.0,0,0,1,7,1,1,1,7,3,0,1
107731,228,3.0,82,1531,73000.0,0,1,0,7,1,1,1,7,3,0,1
107734,420,3.0,82,1531,73000.0,0,1,0,7,1,1,1,7,3,0,1
107736,594,3.0,82,1531,73000.0,0,1,0,7,1,1,1,7,3,0,1
107740,594,3.0,45,1034,96000.0,0,1,0,7,1,1,1,7,3,0,1
107741,594,3.0,45,1034,96000.0,0,1,0,7,1,1,1,7,3,0,1
107745,210,3.0,50,1315,93000.0,1,0,0,7,1,1,1,7,3,0,1
107748,672,3.0,50,1315,93000.0,1,0,0,7,1,1,1,7,3,0,1
107751,432,3.0,65,1565,38000.0,0,1,0,7,1,1,1,7,3,0,1
107754,516,3.0,82,841,76000.0,0,1,0,7,1,1,1,7,3,0,1
107759,168,3.0,73,793,74000.0,1,0,0,7,1,1,1,7,3,0,1
107760,168,3.0,73,793,74000.0,1,0,0,7,1,1,1,7,3,0,1
107763,42,3.0,74,811,85000.0,1,0,0,7,1,1,1,7,3,0,1
107768,576,3.0,29,2061,65000.0,0,1,0,7,1,1,1,7,3,0,1
107770,594,3.0,40,1089,32000.0,0,1,0,7,1,1,1,7,3,0,1
107774,336,3.0,50,769,88000.0,0,1,0,7,1,1,1,7,3,0,1
107777,504,3.0,27,935,36000.0,0,1,0,7,1,1,1,7,3,0,1
107780,714,3.0,27,935,36000.0,0,1,0,7,1,1,1,7,3,0,1
107783,96,3.0,43,2281,79000.0,0,1,0,7,1,1,1,7,3,0,1
107786,318,3.0,43,2281,79000.0,0,1,0,7,1,1,1,7,3,0,1
107789,498,3.0,43,2281,79000.0,0,1,0,7,1,1,1,7,3,0,1
107792,672,3.0,50,686,110000.0,0,1,0,7,1,1,1,7,3,0,1
107795,30,3.0,39,633,59000.0,0,1,0,7,1,1,1,7,3,0,1
107800,552,3.0,61,2323,57000.0,0,1,0,7,1,1,1,7,3,0,1
107803,606,3.0,61,2323,57000.0,0,1,0,7,1,1,1,7,3,0,1
107806,36,3.0,42,901,59000.0,1,0,0,7,1,1,1,7,3,0,1
107809,510,3.0,42,901,59000.0,1,0,0,7,1,1,1,7,3,0,1
107812,192,3.0,51,986,108000.0,1,0,0,7,1,1,1,7,3,0,1
107819,474,3.0,94,614,80000.0,0,1,0,7,1,1,1,7,3,0,1
107822,438,3.0,67,872,82000.0,0,1,0,7,1,1,1,7,3,0,1
107825,348,3.0,91,1432,88000.0,1,0,0,7,1,1,1,7,3,0,1
107827,180,3.0,72,809,106000.0,1,0,0,7,1,1,1,7,3,0,1
107831,678,3.0,81,1464,110000.0,1,0,0,7,1,1,1,7,3,0,1
107834,624,3.0,59,1908,55000.0,0,1,0,7,1,1,1,7,3,0,1
107837,522,3.0,53,1455,75000.0,0,1,0,7,1,1,1,7,3,0,1
107842,624,3.0,35,689,33000.0,0,1,0,7,1,1,1,7,3,0,1
107845,156,3.0,52,779,78000.0,1,0,0,7,1,1,1,7,3,0,1
107848,378,3.0,52,779,78000.0,1,0,0,7,1,1,1,7,3,0,1
107851,390,3.0,31,2339,58000.0,0,1,0,7,1,1,1,7,3,0,1
107857,198,3.0,55,1137,41000.0,1,0,0,7,1,1,1,7,3,0,1
107860,462,3.0,55,1137,41000.0,1,0,0,7,1,1,1,7,3,0,1
107863,252,3.0,92,1295,57000.0,1,0,0,7,1,1,1,7,3,0,1
107866,396,3.0,35,939,33000.0,0,1,0,7,1,1,1,7,3,0,1
107869,504,3.0,64,1596,85000.0,1,0,0,7,1,1,1,7,3,0,1
107872,426,3.0,53,1260,51000.0,1,0,0,7,1,1,1,7,3,0,1
107877,510,3.0,45,572,33000.0,0,1,0,7,1,1,1,7,3,0,1
107880,12,3.0,49,2106,70000.0,0,1,0,7,1,1,1,7,3,0,1
107882,174,3.0,49,2106,70000.0,0,1,0,7,1,1,1,7,3,0,1
107885,516,3.0,70,1202,94000.0,1,0,0,7,1,1,1,7,3,0,1
107887,576,3.0,63,1082,58000.0,0,1,0,7,1,1,1,7,3,0,1
107893,468,3.0,40,747,74000.0,1,0,0,7,1,1,1,7,3,0,1
107894,468,3.0,40,747,74000.0,1,0,0,7,1,1,1,7,3,0,1
107897,426,3.0,54,1908,48000.0,1,0,0,7,1,1,1,7,3,0,1
107900,354,3.0,79,1180,42000.0,0,1,0,7,1,1,1,7,3,0,1
107903,696,3.0,57,867,52000.0,0,1,0,7,1,1,1,7,3,0,1
107906,192,3.0,18,759,31000.0,0,1,0,7,1,1,1,7,3,0,1
107909,594,3.0,32,929,32000.0,0,1,0,7,1,1,1,7,3,0,1
107912,78,3.0,81,1394,71000.0,1,0,0,7,1,1,1,7,3,0,1
107921,474,3.0,47,1211,69000.0,0,1,0,7,1,1,1,7,3,0,1
107924,48,3.0,27,2127,33000.0,0,1,0,7,1,1,1,7,3,0,1
107927,612,3.0,27,2127,33000.0,0,1,0,7,1,1,1,7,3,0,1
107930,240,3.0,46,1322,61000.0,0,1,0,7,1,1,1,7,3,0,1
107932,582,3.0,67,794,74000.0,1,0,0,7,1,1,1,7,3,0,1
107935,582,3.0,55,1064,85000.0,0,1,0,7,1,1,1,7,3,0,1
107938,576,3.0,66,1278,83000.0,1,0,0,7,1,1,1,7,3,0,1
107942,564,3.0,34,2213,59000.0,0,1,0,7,1,1,1,7,3,0,1
107945,540,3.0,47,846,40000.0,1,0,0,7,1,1,1,7,3,0,1
107950,72,3.0,45,1464,40000.0,1,0,0,7,1,1,1,7,3,0,1
107953,276,3.0,51,953,76000.0,1,0,0,7,1,1,1,7,3,0,1
107956,684,3.0,63,906,115000.0,1,0,0,7,1,1,1,7,3,0,1
107960,30,3.0,52,1219,72000.0,0,1,0,7,1,1,1,7,3,0,1
107964,78,3.0,25,2372,62000.0,0,1,0,7,1,1,1,7,3,0,1
107967,480,3.0,25,2372,62000.0,0,1,0,7,1,1,1,7,3,0,1
107974,654,3.0,54,656,78000.0,1,0,0,7,1,1,1,7,3,0,1
107977,138,3.0,56,819,59000.0,1,0,0,7,1,1,1,7,3,0,1
107980,582,3.0,37,1289,62000.0,0,1,0,7,1,1,1,7,3,0,1
107983,480,3.0,56,1141,118000.0,1,0,0,7,1,1,1,7,3,0,1
107986,552,3.0,56,1141,118000.0,1,0,0,7,1,1,1,7,3,0,1
107988,606,3.0,62,1351,111000.0,1,0,0,7,1,1,1,7,3,0,1
107996,498,3.0,87,802,97000.0,1,0,0,7,1,1,1,7,3,0,1
107999,642,3.0,70,1488,53000.0,0,1,0,7,1,1,1,7,3,0,1
108002,534,3.0,53,1610,96000.0,1,0,0,7,1,1,1,7,3,0,1
108005,378,3.0,57,1220,74000.0,0,1,0,7,1,1,1,7,3,0,1
108008,582,3.0,57,1220,74000.0,0,1,0,7,1,1,1,7,3,0,1
108013,186,3.0,29,1014,38000.0,0,1,0,7,1,1,1,7,3,0,1
108016,6,3.0,53,826,67000.0,0,1,0,7,1,1,1,7,3,0,1
108019,564,3.0,58,1038,50000.0,0,1,0,7,1,1,1,7,3,0,1
108022,234,3.0,45,901,40000.0,1,0,0,7,1,1,1,7,3,0,1
108024,174,3.0,31,808,51000.0,0,1,0,7,1,1,1,7,3,0,1
108029,420,3.0,47,993,77000.0,0,1,0,7,1,1,1,7,3,0,1
108031,426,3.0,58,600,39000.0,0,1,0,7,1,1,1,7,3,0,1
108035,504,3.0,49,1579,47000.0,0,1,0,7,1,1,1,7,3,0,1
108038,528,3.0,71,903,37000.0,1,0,0,7,1,1,1,7,3,0,1
108043,564,3.0,66,756,62000.0,1,0,0,7,1,1,1,7,3,0,1
108044,564,3.0,66,756,62000.0,1,0,0,7,1,1,1,7,3,0,1
108047,300,3.0,57,1571,52000.0,0,1,0,7,1,1,1,7,3,0,1
108050,660,3.0,57,1571,52000.0,0,1,0,7,1,1,1,7,3,0,1
108053,606,3.0,74,653,65000.0,0,1,0,7,1,1,1,7,3,0,1
108056,36,3.0,66,1062,83000.0,0,1,0,7,1,1,1,7,3,0,1
108058,372,3.0,75,1303,54000.0,0,1,0,7,1,1,1,7,3,0,1
108065,624,3.0,66,1299,71000.0,0,1,0,7,1,1,1,7,3,0,1
108073,186,3.0,41,862,87000.0,1,0,0,7,1,1,1,7,3,0,1
108076,654,3.0,36,866,61000.0,0,1,0,7,1,1,1,7,3,0,1
108079,30,3.0,74,1150,75000.0,1,0,0,7,1,1,1,7,3,0,1
108082,444,3.0,37,1292,68000.0,0,1,0,7,1,1,1,7,3,0,1
108085,522,3.0,37,1292,68000.0,0,1,0,7,1,1,1,7,3,0,1
108088,36,3.0,71,1175,57000.0,0,1,0,7,1,1,1,7,3,0,1
108091,174,3.0,69,1596,118000.0,1,0,0,7,1,1,1,7,3,0,1
108096,522,3.0,73,1612,55000.0,0,1,0,7,1,1,1,7,3,0,1
108101,606,3.0,36,740,55000.0,0,1,0,7,1,1,1,7,3,0,1
108103,408,3.0,38,1326,55000.0,1,0,0,7,1,1,1,7,3,0,1
108106,414,3.0,64,1384,107000.0,1,0,0,7,1,1,1,7,3,0,1
108109,168,3.0,58,1538,114000.0,0,1,0,7,1,1,1,7,3,0,1
108113,696,3.0,60,1099,57000.0,0,1,0,7,1,1,1,7,3,0,1
108116,234,3.0,48,1627,74000.0,0,1,0,7,1,1,1,7,3,0,1
108119,450,3.0,69,1096,99000.0,1,0,0,7,1,1,1,7,3,0,1
108122,390,3.0,71,905,89000.0,0,1,0,7,1,1,1,7,3,0,1
108125,510,3.0,63,1545,48000.0,0,1,0,7,1,1,1,7,3,0,1
108130,162,3.0,60,734,58000.0,0,1,0,7,1,1,1,7,3,0,1
108133,564,3.0,60,734,58000.0,0,1,0,7,1,1,1,7,3,0,1
108136,528,3.0,82,1206,65000.0,0,1,0,7,1,1,1,7,3,0,1
108139,42,3.0,52,1136,62000.0,0,1,0,7,1,1,1,7,3,0,1
108142,378,3.0,52,1136,62000.0,0,1,0,7,1,1,1,7,3,0,1
108147,510,3.0,64,1589,115000.0,1,0,0,7,1,1,1,7,3,0,1
108150,492,3.0,42,607,65000.0,0,1,0,7,1,1,1,7,3,0,1
108159,594,3.0,31,643,45000.0,1,0,0,7,1,1,1,7,3,0,1
108162,48,3.0,31,1628,36000.0,0,1,0,7,1,1,1,7,3,0,1
108165,576,3.0,57,616,80000.0,0,1,0,7,1,1,1,7,3,0,1
108168,570,3.0,41,793,70000.0,1,0,0,7,1,1,1,7,3,0,1
108171,498,3.0,62,969,51000.0,0,1,0,7,1,1,1,7,3,0,1
108174,60,3.0,93,1085,115000.0,1,0,0,7,1,1,1,7,3,0,1
108177,510,3.0,93,1085,115000.0,1,0,0,7,1,1,1,7,3,0,1
108180,180,3.0,27,1340,45000.0,1,0,0,7,1,1,1,7,3,0,1
108183,534,3.0,38,1578,67000.0,0,1,0,7,1,1,1,7,3,0,1
108185,582,3.0,38,1578,67000.0,0,1,0,7,1,1,1,7,3,0,1
108193,450,3.0,65,1516,80000.0,0,1,0,7,1,1,1,7,3,0,1
108208,642,3.0,57,1389,93000.0,1,0,0,7,1,1,1,7,3,0,1
108211,414,3.0,88,978,54000.0,1,0,0,7,1,1,1,7,3,0,1
108214,420,3.0,77,1022,66000.0,1,0,0,7,1,1,1,7,3,0,1
108218,282,3.0,60,740,48000.0,0,1,0,7,1,1,1,7,3,0,1
108222,522,3.0,42,1393,48000.0,0,1,0,7,1,1,1,7,3,0,1
108225,198,3.0,22,781,39000.0,1,0,0,7,1,1,1,7,3,0,1
108230,672,3.0,49,1321,42000.0,0,1,0,7,1,1,1,7,3,0,1
108233,18,3.0,50,970,73000.0,0,1,0,7,1,1,1,7,3,0,1
108236,432,3.0,50,970,73000.0,0,1,0,7,1,1,1,7,3,0,1
108239,630,3.0,32,1727,72000.0,0,1,0,7,1,1,1,7,3,0,1
108244,504,3.0,67,1422,63000.0,1,0,0,7,1,1,1,7,3,0,1
108250,36,3.0,58,1226,52000.0,0,1,0,7,1,1,1,7,3,0,1
108255,516,3.0,88,912,37000.0,0,1,0,7,1,1,1,7,3,0,1
108259,576,3.0,57,1058,119000.0,0,1,0,7,1,1,1,7,3,0,1
108262,414,3.0,64,820,73000.0,0,1,0,7,1,1,1,7,3,0,1
108265,234,3.0,67,1330,58000.0,1,0,0,7,1,1,1,7,3,0,1
108267,516,3.0,67,1330,58000.0,1,0,0,7,1,1,1,7,3,0,1
108279,168,3.0,59,982,54000.0,1,0,0,7,1,1,1,7,3,0,1
108282,180,3.0,77,1071,113000.0,1,0,0,7,1,1,1,7,3,0,1
108287,462,3.0,45,2099,54000.0,0,1,0,7,1,1,1,7,3,0,1
108290,24,3.0,26,1424,49000.0,1,0,0,7,1,1,1,7,3,0,1
108293,612,3.0,59,1232,91000.0,1,0,0,7,1,1,1,7,3,0,1
108295,618,3.0,66,1519,109000.0,1,0,0,7,1,1,1,7,3,0,1
108299,684,3.0,46,2078,73000.0,0,1,0,7,1,1,1,7,3,0,1
108302,468,3.0,62,1282,43000.0,0,1,0,7,1,1,1,7,3,0,1
108305,12,3.0,59,950,89000.0,0,1,0,7,1,1,1,7,3,0,1
108308,534,3.0,25,1457,48000.0,0,1,0,7,1,1,1,7,3,0,1
108311,378,3.0,83,1183,37000.0,1,0,0,7,1,1,1,7,3,0,1
108314,672,3.0,35,1955,34000.0,0,1,0,7,1,1,1,7,3,0,1
108317,468,3.0,18,686,47000.0,0,1,0,7,1,1,1,7,3,0,1
108324,576,3.0,21,921,43000.0,0,1,0,7,1,1,1,7,3,0,1
108327,342,3.0,56,1193,91000.0,1,0,0,7,1,1,1,7,3,0,1
108330,624,3.0,43,1032,87000.0,1,0,0,7,1,1,1,7,3,0,1
108333,120,3.0,66,679,70000.0,0,1,0,7,1,1,1,7,3,0,1
108338,582,3.0,70,793,30000.0,0,1,0,7,1,1,1,7,3,0,1
108341,492,3.0,41,798,80000.0,1,0,0,7,1,1,1,7,3,0,1
108344,450,3.0,70,1886,36000.0,0,1,0,7,1,1,1,7,3,0,1
108347,672,3.0,70,1886,36000.0,0,1,0,7,1,1,1,7,3,0,1
108349,12,3.0,44,1102,58000.0,0,1,0,7,1,1,1,7,3,0,1
108353,210,3.0,93,1584,57000.0,0,1,0,7,1,1,1,7,3,0,1
108355,426,3.0,93,1584,57000.0,0,1,0,7,1,1,1,7,3,0,1
108358,564,3.0,56,1506,82000.0,1,0,0,7,1,1,1,7,3,0,1
108363,534,3.0,26,2270,49000.0,0,1,0,7,1,1,1,7,3,0,1
108366,294,3.0,29,700,32000.0,1,0,0,7,1,1,1,7,3,0,1
108369,342,3.0,47,751,93000.0,1,0,0,7,1,1,1,7,3,0,1
108374,420,3.0,75,1193,79000.0,1,0,0,7,1,1,1,7,3,0,1
108377,510,3.0,75,1193,79000.0,1,0,0,7,1,1,1,7,3,0,1
108380,636,3.0,59,905,67000.0,0,1,0,7,1,1,1,7,3,0,1
108383,156,3.0,48,1037,75000.0,0,1,0,7,1,1,1,7,3,0,1
108386,246,3.0,56,1404,110000.0,1,0,0,7,1,1,1,7,3,0,1
108389,540,3.0,59,835,50000.0,0,1,0,7,1,1,1,7,3,0,1
108392,66,3.0,60,1024,79000.0,0,1,0,7,1,1,1,7,3,0,1
108400,540,3.0,33,834,59000.0,0,1,0,7,1,1,1,7,3,0,1
108407,564,3.0,45,912,76000.0,0,1,0,7,1,1,1,7,3,0,1
108416,618,3.0,41,1912,55000.0,0,1,0,7,1,1,1,7,3,0,1
108419,0,3.0,70,1504,95000.0,1,0,0,7,1,1,1,7,3,0,1
108422,624,3.0,70,1427,100000.0,1,0,0,7,1,1,1,7,3,0,1
108426,180,3.0,69,1178,31000.0,0,1,0,7,1,1,1,7,3,0,1
108434,96,3.0,50,704,33000.0,0,1,0,7,1,1,1,7,3,0,1
108439,42,3.0,62,2307,58000.0,0,1,0,7,1,1,1,7,3,0,1
108444,282,3.0,19,1534,33000.0,0,1,0,7,1,1,1,7,3,0,1
108447,504,3.0,19,1534,33000.0,0,1,0,7,1,1,1,7,3,0,1
108450,534,3.0,32,1116,45000.0,0,1,0,7,1,1,1,7,3,0,1
108453,708,3.0,46,670,73000.0,1,0,0,7,1,1,1,7,3,0,1
108456,564,3.0,54,942,32000.0,0,1,0,7,1,1,1,7,3,0,1
108459,120,3.0,37,749,68000.0,0,1,0,7,1,1,1,7,3,0,1
108462,192,3.0,83,753,61000.0,0,1,0,7,1,1,1,7,3,0,1
108465,192,3.0,37,1455,57000.0,1,0,0,7,1,1,1,7,3,0,1
108468,222,3.0,62,1613,56000.0,0,1,0,7,1,1,1,7,3,0,1
108471,132,3.0,57,1597,87000.0,1,0,0,7,1,1,1,7,3,0,1
108474,612,3.0,57,1597,87000.0,1,0,0,7,1,1,1,7,3,0,1
108477,606,3.0,37,902,66000.0,0,1,0,7,1,1,1,7,3,0,1
108480,360,3.0,41,648,83000.0,0,1,0,7,1,1,1,7,3,0,1
108483,546,3.0,41,648,83000.0,0,1,0,7,1,1,1,7,3,0,1
108488,456,3.0,85,649,50000.0,0,1,0,7,1,1,1,7,3,0,1
108491,600,3.0,86,1473,76000.0,1,0,0,7,1,1,1,7,3,0,1
108496,600,3.0,53,1294,87000.0,1,0,0,7,1,1,1,7,3,0,1
108499,630,3.0,35,673,50000.0,1,0,0,7,1,1,1,7,3,0,1
108502,198,3.0,58,1291,93000.0,0,1,0,7,1,1,1,7,3,0,1
108505,582,3.0,58,1291,93000.0,0,1,0,7,1,1,1,7,3,0,1
108512,600,3.0,43,1388,90000.0,1,0,0,7,1,1,1,7,3,0,1
108515,48,3.0,69,922,35000.0,0,1,0,7,1,1,1,7,3,0,1
108518,420,3.0,67,1050,110000.0,1,0,0,7,1,1,1,7,3,0,1
108521,684,3.0,20,883,51000.0,0,1,0,7,1,1,1,7,3,0,1
108524,66,3.0,58,832,44000.0,0,1,0,7,1,1,1,7,3,0,1
108527,570,3.0,58,832,44000.0,0,1,0,7,1,1,1,7,3,0,1
108530,672,3.0,58,832,44000.0,0,1,0,7,1,1,1,7,3,0,1
108533,576,3.0,57,1041,65000.0,0,1,0,7,1,1,1,7,3,0,1
108536,360,3.0,81,1111,60000.0,0,1,0,7,1,1,1,7,3,0,1
108539,66,3.0,27,1498,33000.0,0,1,0,7,1,1,1,7,3,0,1
108542,480,3.0,57,1011,93000.0,1,0,0,7,1,1,1,7,3,0,1
108545,330,3.0,20,860,73000.0,1,0,0,7,1,1,1,7,3,0,1
108548,660,3.0,40,1751,66000.0,0,1,0,7,1,1,1,7,3,0,1
108551,78,3.0,60,1239,57000.0,0,1,0,7,1,1,1,7,3,0,1
108556,222,3.0,47,836,52000.0,1,0,0,7,1,1,1,7,3,0,1
108559,66,3.0,42,776,72000.0,1,0,0,7,1,1,1,7,3,0,1
108562,366,3.0,67,1220,70000.0,1,0,0,7,1,1,1,7,3,0,1
108565,570,3.0,67,1220,70000.0,1,0,0,7,1,1,1,7,3,0,1
108570,462,3.0,60,714,58000.0,1,0,0,7,1,1,1,7,3,0,1
108573,576,3.0,65,1460,58000.0,0,1,0,7,1,1,1,7,3,0,1
108576,696,3.0,72,1390,109000.0,1,0,0,7,1,1,1,7,3,0,1
108578,30,3.0,54,1275,85000.0,0,1,0,7,1,1,1,7,3,0,1
108582,420,3.0,54,1275,85000.0,0,1,0,7,1,1,1,7,3,0,1
108585,600,3.0,62,1834,45000.0,1,0,0,7,1,1,1,7,3,0,1
108588,72,3.0,63,1334,96000.0,0,1,0,7,1,1,1,7,3,0,1
108591,570,3.0,67,1495,39000.0,0,1,0,7,1,1,1,7,3,0,1
108598,312,3.0,26,1367,50000.0,0,1,0,7,1,1,1,7,3,0,1
108601,576,3.0,37,602,72000.0,1,0,0,7,1,1,1,7,3,0,1
108604,522,3.0,51,1636,72000.0,0,1,0,7,1,1,1,7,3,0,1
108607,174,3.0,54,1354,97000.0,1,0,0,7,1,1,1,7,3,0,1
108612,582,3.0,64,2321,36000.0,0,1,0,7,1,1,1,7,3,0,1
108615,462,3.0,62,1789,75000.0,0,1,0,7,1,1,1,7,3,0,1
108618,42,3.0,72,1123,87000.0,1,0,0,7,1,1,1,7,3,0,1
108620,576,3.0,72,1123,87000.0,1,0,0,7,1,1,1,7,3,0,1
108622,510,3.0,52,1247,39000.0,1,0,0,7,1,1,1,7,3,0,1
108625,450,3.0,54,1031,53000.0,1,0,0,7,1,1,1,7,3,0,1
108630,210,3.0,36,591,60000.0,0,1,0,7,1,1,1,7,3,0,1
108636,408,3.0,60,870,35000.0,0,1,0,7,1,1,1,7,3,0,1
108639,66,3.0,44,1542,30000.0,0,1,0,7,1,1,1,7,3,0,1
108642,528,3.0,42,874,66000.0,1,0,0,7,1,1,1,7,3,0,1
108647,246,3.0,46,1001,70000.0,0,1,0,7,1,1,1,7,3,0,1
108652,690,3.0,84,772,37000.0,1,0,0,7,1,1,1,7,3,0,1
108655,348,3.0,57,834,70000.0,1,0,0,7,1,1,1,7,3,0,1
108658,12,3.0,53,1627,49000.0,1,0,0,7,1,1,1,7,3,0,1
108661,204,3.0,56,1319,55000.0,1,0,0,7,1,1,1,7,3,0,1
108664,432,3.0,71,1323,30000.0,0,1,0,7,1,1,1,7,3,0,1
108667,582,3.0,71,1323,30000.0,0,1,0,7,1,1,1,7,3,0,1
108670,456,3.0,55,1040,86000.0,0,1,0,7,1,1,1,7,3,0,1
108673,624,3.0,55,1040,86000.0,0,1,0,7,1,1,1,7,3,0,1
108676,438,3.0,40,1106,57000.0,1,0,0,7,1,1,1,7,3,0,1
108679,576,3.0,40,1106,57000.0,1,0,0,7,1,1,1,7,3,0,1
108682,384,3.0,48,716,71000.0,0,1,0,7,1,1,1,7,3,0,1
108685,630,3.0,66,1618,85000.0,1,0,0,7,1,1,1,7,3,0,1
108688,666,3.0,54,1583,69000.0,0,1,0,7,1,1,1,7,3,0,1
108691,570,3.0,61,849,78000.0,0,1,0,7,1,1,1,7,3,0,1
108694,528,3.0,43,1127,31000.0,0,1,0,7,1,1,1,7,3,0,1
108701,492,3.0,30,1365,66000.0,1,0,0,7,1,1,1,7,3,0,1
108708,600,3.0,44,1404,64000.0,1,0,0,7,1,1,1,7,3,0,1
108711,630,3.0,23,654,73000.0,1,0,0,7,1,1,1,7,3,0,1
108714,78,3.0,57,783,52000.0,0,1,0,7,1,1,1,7,3,0,1
108717,594,3.0,57,783,52000.0,0,1,0,7,1,1,1,7,3,0,1
108720,144,3.0,29,856,45000.0,0,1,0,7,1,1,1,7,3,0,1
108723,402,3.0,29,856,45000.0,0,1,0,7,1,1,1,7,3,0,1
108727,444,3.0,47,1193,84000.0,0,1,0,7,1,1,1,7,3,0,1
108731,474,3.0,73,2224,46000.0,0,1,0,7,1,1,1,7,3,0,1
108734,192,3.0,26,913,66000.0,0,1,0,7,1,1,1,7,3,0,1
108737,552,3.0,33,1046,37000.0,1,0,0,7,1,1,1,7,3,0,1
108740,180,3.0,38,884,60000.0,1,0,0,7,1,1,1,7,3,0,1
108745,198,3.0,67,1575,66000.0,1,0,0,7,1,1,1,7,3,0,1
108747,336,3.0,25,1322,55000.0,0,1,0,7,1,1,1,7,3,0,1
108756,594,3.0,71,798,63000.0,0,1,0,7,1,1,1,7,3,0,1
108759,48,3.0,65,686,95000.0,1,0,0,7,1,1,1,7,3,0,1
108761,6,3.0,62,1144,108000.0,1,0,0,7,1,1,1,7,3,0,1
108764,576,3.0,49,773,81000.0,0,1,0,7,1,1,1,7,3,0,1
108767,168,3.0,52,583,56000.0,1,0,0,7,1,1,1,7,3,0,1
108770,642,3.0,52,583,56000.0,1,0,0,7,1,1,1,7,3,0,1
108773,132,3.0,75,1418,72000.0,1,0,0,7,1,1,1,7,3,0,1
108780,24,3.0,71,1499,86000.0,1,0,0,7,1,1,1,7,3,0,1
108783,348,3.0,77,1351,85000.0,0,0,1,7,1,1,1,7,3,0,1
108786,564,3.0,74,824,55000.0,0,1,0,7,1,1,1,7,3,0,1
108795,72,3.0,60,1780,42000.0,1,0,0,7,1,1,1,7,3,0,1
108798,228,3.0,85,918,38000.0,1,0,0,7,1,1,1,7,3,0,1
108807,18,3.0,60,1197,74000.0,0,1,0,7,1,1,1,7,3,0,1
108812,186,3.0,61,1514,69000.0,0,0,1,7,1,1,1,7,3,0,1
108817,0,3.0,61,1369,81000.0,1,0,0,7,1,1,1,7,3,0,1
108820,546,3.0,44,1337,52000.0,0,1,0,7,1,1,1,7,3,0,1
108823,516,3.0,63,1382,75000.0,0,1,0,7,1,1,1,7,3,0,1
108826,552,3.0,52,843,47000.0,0,1,0,7,1,1,1,7,3,0,1
108829,462,3.0,40,934,84000.0,1,0,0,7,1,1,1,7,3,0,1
108832,558,3.0,40,934,84000.0,1,0,0,7,1,1,1,7,3,0,1
108834,192,3.0,20,1519,33000.0,0,1,0,7,1,1,1,7,3,0,1
108838,546,3.0,20,1519,33000.0,0,1,0,7,1,1,1,7,3,0,1
108842,354,3.0,46,570,51000.0,0,1,0,7,1,1,1,7,3,0,1
108846,540,3.0,23,760,32000.0,0,1,0,7,1,1,1,7,3,0,1
108849,480,3.0,57,885,77000.0,0,1,0,7,1,1,1,7,3,0,1
108854,444,3.0,67,1549,73000.0,0,1,0,7,1,1,1,7,3,0,1
108856,522,3.0,67,1549,73000.0,0,1,0,7,1,1,1,7,3,0,1
108859,426,3.0,52,741,65000.0,0,1,0,7,1,1,1,7,3,0,1
108862,588,3.0,54,1520,60000.0,1,0,0,7,1,1,1,7,3,0,1
108864,510,3.0,48,875,66000.0,1,0,0,7,1,1,1,7,3,0,1
108870,600,3.0,37,859,61000.0,1,0,0,7,1,1,1,7,3,0,1
108873,24,3.0,69,1592,89000.0,1,0,0,7,1,1,1,7,3,0,1
108878,516,3.0,49,2281,57000.0,1,0,0,7,1,1,1,7,3,0,1
108884,408,3.0,59,885,66000.0,0,1,0,7,1,1,1,7,3,0,1
108890,540,3.0,80,1006,84000.0,1,0,0,7,1,1,1,7,3,0,1
108897,174,3.0,65,1262,79000.0,1,0,0,7,1,1,1,7,3,0,1
108900,72,3.0,48,1210,53000.0,1,0,0,7,1,1,1,7,3,0,1
